exo_circ_ID	CircRNA	PAAD1	PAAD2	PAAD3	PAAD4	PAAD5	PAAD6	PAAD7	PAAD8	PAAD9	PAAD10	PAAD11	PAAD12	PAAD13	PAAD14
exo_circ_038425	chr2:97793394-97796404:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038427	chr2:99035229-99081397:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_038432	chr3:100780131-100795003:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038434	chr3:101852737-101855902:+	0	30.899	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038450	chr3:113778740-113784833:+	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_038451	chr3:11601832-11602022:-	0	0	0	0	0	0	0	28.227	0	0	0	0	0	0
exo_circ_038452	chr3:11789567-11829864:-	0	30.899	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038459	chr3:122713423-122718958:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_038460	chr3:122845762-122860202:+	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_038461	chr3:123223558-123225297:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_038468	chr3:12503261-12532773:+	0	30.899	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038473	chr3:128104772-128113020:-	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_038475	chr3:129433849-129437308:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_038476	chr3:130992950-131029878:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_038484	chr3:133654343-133656857:-	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_038488	chr3:136858517-136858868:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_038491	chr3:141555805-141610066:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038493	chr3:141970072-142005544:-	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_038498	chr3:142465096-142485282:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_038499	chr3:142485139-142499718:-	41.07	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038509	chr3:151360473-151367766:+	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038519	chr3:15720914-15737233:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038527	chr3:160515451-160521910:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038528	chr3:160961735-161016051:+	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_038536	chr3:171079517-171101633:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_038545	chr3:180602890-180603323:+	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_038559	chr3:187038741-187043310:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038560	chr3:188191394-188225527:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038564	chr3:194610915-194617290:-	0	0	0	0	0	0	0	36.292	0	0	0	0	0	0
exo_circ_038576	chr3:25680774-25687122:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038578	chr3:27433915-27460980:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_038581	chr3:33124407-33130067:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038588	chr3:37523520-37542585:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038601	chr3:4627762-4645728:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038602	chr3:4652122-4745468:+	0	0	0	0	0	0	0	32.259	0	0	0	0	0	0
exo_circ_038605	chr3:47420553-47421029:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038607	chr3:47662333-47678311:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_038614	chr3:52662132-52682233:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038617	chr3:56080816-56173520:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_038635	chr3:71112535-71198392:-	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_038639	chr3:93995873-94043240:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038648	chr4:102885215-102885430:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_038651	chr4:103143247-103147646:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_038657	chr4:119519044-119606821:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038658	chr4:119560295-119606821:-	0	0	0	0	0	0	0	28.227	0	0	0	0	0	0
exo_circ_038665	chr4:140085528-140086511:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_038668	chr4:142108092-142112682:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_038674	chr4:142720980-142732028:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_038675	chr4:145639074-145639578:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_038680	chr4:150282449-150321368:-	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_038682	chr4:150817123-150852943:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_038686	chr4:152942463-152943555:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038688	chr4:15640787-15644708:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038689	chr4:156941754-156957692:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038690	chr4:157888392-157929709:-	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_038694	chr4:16231118-16323036:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_038700	chr4:169477431-169556095:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038705	chr4:174308688-174318665:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_038708	chr4:183674712-183675237:+	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_038710	chr4:184697646-184716633:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_038711	chr4:185339378-185342116:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038714	chr4:1904215-1935262:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038716	chr4:24541872-24570847:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038717	chr4:24548854-24576678:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_038727	chr4:36073688-36080279:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038736	chr4:39510352-39510861:-	0	0	0	0	0	0	0	0	0	0	37.931	0	0	0
exo_circ_038737	chr4:39879727-39900507:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_038738	chr4:40119931-40154267:+	0	35.313	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038745	chr4:48156679-48167953:-	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_038746	chr4:48383646-48420443:+	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_038750	chr4:53507316-53602951:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_038759	chr4:75516771-75521861:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038767	chr4:82842139-82848977:-	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_038768	chr4:82842139-82857764:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038773	chr4:865121-884086:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_038780	chr4:88413076-88417579:+	0	0	0	0	0	0	0	28.227	0	0	0	0	0	0
exo_circ_038789	chr5:10618332-10638168:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_038795	chr5:110605108-110627880:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038802	chr5:123588067-123591414:+	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_038804	chr5:128138596-128161800:+	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_038812	chr5:132886309-132897240:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038814	chr5:134308137-134321903:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038820	chr5:136047273-136049580:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_038821	chr5:138192268-138201448:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038829	chr5:140683099-140690944:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038836	chr5:146478492-146504006:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038845	chr5:154790324-154808603:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038861	chr5:179891378-179894614:-	0	0	0	0	0	0	29.477	0	0	0	0	0	0	0
exo_circ_038867	chr5:36970875-36976402:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038873	chr5:39030462-39072739:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_038875	chr5:39212677-39220073:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038879	chr5:41749526-41794078:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_038881	chr5:453369-454051:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_038882	chr5:55259847-55285416:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038887	chr5:59988487-59988717:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038893	chr5:6337149-6362475:-	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_038899	chr5:66825682-66880766:+	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_038901	chr5:67142420-67145379:+	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_038904	chr5:6751038-6753037:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_038911	chr5:75168978-75196200:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_038914	chr5:75381071-75400297:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_038919	chr5:80434108-80445405:+	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_038922	chr5:88804597-88881013:-	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_038932	chr5:94888878-94894835:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_038938	chr5:96985090-97028612:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_038947	chr6:106640348-106649201:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038955	chr6:11189963-11191205:-	29.869	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038958	chr6:117566853-117567034:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_038959	chr6:121106022-121161056:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_038960	chr6:121139773-121161056:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038966	chr6:126042669-126059799:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_038977	chr6:136592172-136659378:-	29.869	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038988	chr6:144531051-144577288:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038989	chr6:144700086-144700243:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_038990	chr6:144774289-144821018:+	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_038998	chr6:148474109-148487715:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_038999	chr6:148540442-148544818:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039001	chr6:149701778-149719971:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039002	chr6:149771161-149790058:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039003	chr6:149771161-149793669:+	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_039013	chr6:15487306-15497170:+	0	0	0	0	0	0	29.477	0	0	0	0	0	0	0
exo_circ_039025	chr6:17624560-17624833:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039040	chr6:3002049-3016985:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039043	chr6:31644081-31644602:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039044	chr6:32171296-32171505:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039049	chr6:36046917-36052828:+	29.869	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039054	chr6:36898796-36899633:+	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039055	chr6:37282881-37317206:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039067	chr6:46587076-46639668:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_039077	chr6:57124733-57152351:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039083	chr6:75633580-75678927:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_039091	chr6:87356300-87392842:+	0	30.899	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039095	chr6:89743149-89749751:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039097	chr6:99546394-99562948:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039098	chr7:100023452-100024307:+	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_039105	chr7:105062163-105074815:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039109	chr7:106905108-106905412:+	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039112	chr7:111386973-111425965:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039124	chr7:129657345-129727365:+	33.602	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039133	chr7:135363853-135364066:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039138	chr7:139237004-139266403:+	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_039141	chr7:147395608-147395780:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039153	chr7:156657454-156666070:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039160	chr7:19700085-19751964:+	41.07	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039165	chr7:2149151-2219456:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039167	chr7:22940971-22984045:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039188	chr7:38756837-38789867:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039191	chr7:44645326-44681848:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039192	chr7:4740837-4757187:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039206	chr7:73459535-73469650:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039207	chr7:73489193-73489391:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039209	chr7:74689123-74711109:+	0	39.727	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039210	chr7:75555415-75558255:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039214	chr7:77571077-77618565:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039219	chr7:832504-833177:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039226	chr7:92022237-92031685:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039231	chr7:92221901-92234592:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039246	chr8:106701582-106703090:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039248	chr8:107264220-107347097:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039253	chr8:109394414-109401588:+	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_039257	chr8:119778018-119806401:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039266	chr8:130166821-130167622:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_039270	chr8:132811045-132825371:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039274	chr8:140252776-140347946:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039275	chr8:140562452-140585311:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039277	chr8:140735250-140744767:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039282	chr8:144308905-144309896:+	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_039286	chr8:18632612-18674840:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039294	chr8:22621218-22621568:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039295	chr8:23111719-23117077:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039297	chr8:2528669-2530858:-	33.602	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039315	chr8:38842286-38846819:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039317	chr8:39025802-39077411:+	41.07	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039318	chr8:39091258-39103952:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039322	chr8:42472101-42472654:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039324	chr8:42950387-42997637:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039328	chr8:47900372-47904976:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_039329	chr8:47915327-47930012:-	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_039332	chr8:56167286-56179513:-	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_039337	chr8:61618977-61684188:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039345	chr8:668597-692612:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039351	chr8:67211482-67218138:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039353	chr8:67287954-67343336:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039359	chr8:72052538-72062365:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039369	chr8:94378179-94411315:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_039373	chr8:9734864-9770262:+	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_039376	chr8:99481598-99577633:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039379	chr9:105309723-105348451:+	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039382	chr9:105570750-105575137:+	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039397	chr9:122957010-123010528:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039399	chr9:123132844-123139687:-	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_039400	chr9:123136040-123136515:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039413	chr9:128591476-128594373:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039417	chr9:130083564-130092381:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039441	chr9:36581643-36583712:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039442	chr9:368017-372286:+	0	35.313	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039448	chr9:5064882-5070052:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039454	chr9:6984165-6984404:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039455	chr9:70276618-70278625:+	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039457	chr9:75152131-75168266:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039461	chr9:77247258-77276221:+	29.869	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039464	chr9:77339515-77356867:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039465	chr9:77339515-77359402:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039466	chr9:77344152-77371149:+	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039473	chr9:83677726-83680037:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039494	chr9:95966561-96004701:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039505	chr10:110885252-110898343:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039517	chr10:119912043-119915889:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039522	chr10:12112899-12120267:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039527	chr10:13108137-13109288:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039537	chr10:17355119-17359600:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039541	chr10:19820723-19833803:+	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_039547	chr10:27219722-27223452:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039548	chr10:27223337-27231820:-	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_039549	chr10:28120193-28150059:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039562	chr10:34374873-34401917:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039565	chr10:413912-440996:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039579	chr10:58388189-58395342:+	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_039580	chr10:62000090-62085900:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039583	chr10:63190893-63197563:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039590	chr10:6515017-6525991:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039598	chr10:68437010-68459235:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_039599	chr10:68736875-68757377:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039605	chr10:72161537-72203524:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039617	chr10:84372310-84425893:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039620	chr10:86517570-86517774:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039625	chr10:89737386-89743927:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039626	chr10:89738957-89754673:+	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039627	chr10:91827016-91851336:+	0	0	0	0	0	0	0	32.259	0	0	0	0	0	0
exo_circ_039634	chr10:94337776-94358215:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039646	chr10:96907264-96944245:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039654	chr11:103893874-103927126:-	0	35.313	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039661	chr11:108331878-108335961:+	0	0	0	0	0	0	0	28.227	0	0	0	0	0	0
exo_circ_039674	chr11:118765208-118768352:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039675	chr11:11920155-11933116:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039682	chr11:126001718-126004076:-	37.336	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039683	chr11:130229828-130239896:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039686	chr11:14460207-14498985:-	0	0	0	0	0	0	0	32.259	0	0	0	0	0	0
exo_circ_039689	chr11:17091333-17101434:-	0	0	0	0	0	0	29.477	0	0	0	0	0	0	0
exo_circ_039691	chr11:17296103-17311010:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039697	chr11:1881431-1884024:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039698	chr11:19350177-19351027:+	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039699	chr11:19892433-19949080:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039702	chr11:28058925-28084808:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_039706	chr11:32953856-32958086:+	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_039713	chr11:3713817-3744649:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039737	chr11:68550989-68571104:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039745	chr11:72867864-72902638:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039746	chr11:73405669-73411536:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039762	chr11:85996825-86011136:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039764	chr11:93794907-93807635:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039776	chr12:103999396-104021491:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039785	chr12:110195530-110238016:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039788	chr12:110661163-110683264:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039793	chr12:111868752-111880527:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_039801	chr12:116143386-116230622:-	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_039810	chr12:121942533-121949061:+	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_039821	chr12:130791722-130801488:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039822	chr12:130806981-130827267:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039829	chr12:14423908-14475968:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_039836	chr12:22513293-22535344:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039856	chr12:32718642-32733807:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
